,date,like,place,tags
47,2021-04-30,2,석남사거리,"['#쏘네일', '#신현동', '#인천네일', '#서구네일', '#신현동네일', '#신현동네일샵', '#석남동네일', '#청라네일', '#가정동네일', '#루원시티네일', '#서구청네일', '#부평네일', '#삼산동네일', '#연희동네일', '#연수구네일', '#검암동네일', '#주안네일', '#구월동네일', '#가좌동네일', '#부천네일', '#송도네일', '#네일', '#네일아트', '#네일디자인', '#봄네일', '#포인트네일', '#이달의아트', '#풀파츠네일', '#머메이드네일']"
48,2021-04-30,1,Eyelash・Nailsalon ales アイラッシュ・ネイルサロン アレス　武蔵新城店,"['#アレス', '#ales', '#武蔵新城', '#ネイルサロン', '#ネイル', '#マツエク', '#マツエクサロン', '#当日予約', '#定額', '#アート', '#春ネイル', '#ニュアンスネイル', '#マグネットネイル', '#大人ネイル', '#上品可愛い', '#武蔵新城ネイル', '#武蔵中原', '#武蔵溝ノ口', '#武蔵小杉', '#人気ネイル', '#今風ネイル', '#オーロラネイル', '#nail', '#eyelashextensions', '#パラジェル', '#武蔵新城駅', '#川崎じもと応援券', '#네일아트', '#どらえもん大好き']"
49,2021-04-30,2,Eyelash・Nailsalon ales アイラッシュ・ネイルサロン アレス　武蔵新城店,"['#アレス', '#ales', '#武蔵新城', '#ネイルサロン', '#ネイル', '#マツエク', '#マツエクサロン', '#当日予約', '#定額', '#アート', '#春ネイル', '#ニュアンスネイル', '#マグネットネイル', '#大人ネイル', '#上品可愛い', '#武蔵新城ネイル', '#武蔵中原', '#武蔵溝ノ口', '#武蔵小杉', '#人気ネイル', '#今風ネイル', '#オーロラネイル', '#nail', '#eyelashextensions', '#パラジェル', '#武蔵新城駅', '#川崎じもと応援券', '#네일아트', '#どらえもん大好き']"
50,2021-04-30,2,,"['#ifneon', '#이프네온', '#이쁘네온', '#사전예약', '#캔디젤', '#젤네일', '#젤네일신상', '#여름신상젤', '#글리터네일', '#글리터젤', '#여름네일아트', '#패디네일', '#네일아트', '#네일샵', '#네일샵', '#플라워네일', '#셀프네일', '#여름글리터젤', '#naildesign']"
51,2021-04-30,0,,"['#김포네일', '#풍무동네일', '#김포네일아트', '#김포네일추천', '#풍무동속눈썹', '#김포속눈썹연장', '#김포속눈썹펌', '#풍무동속눈썹연장', '#풍무동속눈썹펌', '#네일', '#꽃네일', '#페디', '#발각질플래닝', '#패디플래닝', '#네일아트', '#속눈썹연장', '#속눈썹펌', '#이달의아트', '#그날엔네일']"
52,2021-04-30,4,,"['#폴리젤연장', '#풀연장네일', '#누드핑크네일', '#네일아트', '#네일아트', '#네일팁맛집', '#젤네일', '#스와네일', '#좋반', '#좋튀', '#소통', '#선팔', '#데싱디바', '#붙이는네일팁']"
53,2021-04-30,4,의정부 시내,"['#네일씨나인', '#의정부네일', '#의정부네일아트', '#의정부네일샵', '#의정부네일샵추천', '#의정부네일씨나인', '#의정부미용실', '#의정부맛집', '#의정부카페', '#일상', '#네일아트', '#네일', '#네일디자인', '#네일샵', '#선팔', '#팔로우', '#네일리스트', '#nail', '#데일리', '#데일리룩', '#daily', '#셀프네일', '#젤네일', '#추천네일', '#f4f', '#nailart', '#이달의아트', '#이달의네일', '#5월네일']"
54,2021-04-30,5,,"['#비숑', '#비숑프리제', '#강아지', '#댕댕이', '#멍멍이', '#펫', '#애기', '#곱슬머리', '#네일아트', '#낮잠타임', '#상팔자', '#뷰러입술', '#내사랑', '#숑', '#식탐공주', '#bichonfrise', '#dog', '#pet', '#puppy', '#daily']"
55,2021-04-30,12,,"['#오로라젤', '#오로라젤5탄', '#키젤', '#키젤오로라젤', '#키젤코리아', '#키젤마스터', '#키젤마스터4기', '#네일', '#네일아트', '#젤네일', '#송파구네일', '#문정동네일', '#자석젤', '#마그네틱젤', '#오로라네일', '#오로라', '#aurora', '#auroranails', '#nails', '#nailart', '#ネイルアート']"
56,2021-04-30,3,라온네일,"['#안양네일', '#안양', '#범계', '#beauty', '#메이크업', '#selfie', '#selfies', '#ootd', '#안양역', '#명학역네일', '#범계역', '#명학역네일', '#범계역네일', '#안양역네일', '#양재역네일', '#신사역네일', '#산본네일', '#네일아트', '#봄네일', '#시럽네일', '#제주도맛집', '#제주도', '#제주여행', '#봄여행', '#제주', '#웨딩네일', '#네일샵']"
57,2021-04-30,3,옥길동,"['#네일아트', '#네일', '#부천', '#부천네일', '#부천이달의아트', '#젤네일', '#젤패디', '#네일스타그램', '#네일디자인', '#옥길동네일', '#범박동네일', '#은계지구네일', '#시흥네일', '#광명네일', '#소사동', '#이달의아트', '#화려한네일', '#스톤네일', '#역곡네일', '#부천네일아트', '#소사네일', '#글리터네일', '#항동네일', '#봄네일', '#패디큐어', '#유행네일', '#시럽네일', '#풀콧네일']"
58,2021-04-30,2,부천범박동,"['#네일아트', '#네일', '#부천', '#부천네일', '#부천이달의아트', '#젤네일', '#젤패디', '#네일스타그램', '#네일디자인', '#옥길동네일', '#범박동네일', '#은계지구네일', '#시흥네일', '#광명네일', '#소사동', '#이달의아트', '#화려한네일', '#스톤네일', '#역곡네일', '#부천네일아트', '#소사네일', '#글리터네일', '#항동네일', '#봄네일', '#패디큐어', '#유행네일', '#시럽네일', '#보라네일']"
59,2021-04-30,1,,"['#네일아트', '#젤네일', '#동탄2네일', '#진짜맘에든다', '#너무맘에든다', '#이뿌다', '#행복해', '#😊']"
60,2021-04-30,6,역곡역,"['#네일아트', '#네일', '#부천', '#부천네일', '#부천이달의아트', '#젤네일', '#젤패디', '#네일스타그램', '#네일디자인', '#옥길동네일', '#범박동네일', '#은계지구네일', '#시흥네일', '#광명네일', '#소사동', '#이달의아트', '#화려한네일', '#스톤네일', '#역곡네일', '#부천네일아트', '#소사네일', '#글리터네일', '#항동네일', '#봄네일', '#패디큐어', '#유행네일', '#시럽네일', '#패디아트']"
61,2021-04-29,19,,"['#셀카', '#셀스타그램', '#데일리', '#이달의아트', '#일상', '#소통', '#맞팔', '#선팔', '#인스타', '#전포동네일', '#부산', '#셀피', '#ootd', '#광안리', '#selca', '#해운대', '#서면', '#전포동', '#서면네일', '#마블네일', '#시럽젤', '#네일아트', '#젤네일', '#원컬러', '#덩어리네일', '#봄네일', '#데일리룩', '#전포카페거리', '#불토', '#좋아요']"
62,2020-12-09,47,네일디,"['#네일', '#네일아트', '#젤네일', '#소통', '#맞팔', '#선팔하면맞팔', '#좋아요반사', '#좋아요', '#좋반', '#첫줄반사', '#좋아요테러', '#팔로우', '#nail', '#ネイル', '#f4follow', '#likeforlikes', '#망원네일', '#역촌동네일', '#은평구네일', '#연신내네일', '#증산네일', '#응암동네일', '#구산동네일', '#새절역네일', '#녹번동네일', '#불광동네일', '#셀프네일', '#홍대네일', '#구파발네일', '#신사동네일']"
63,2020-11-14,46,네일디,"['#네일', '#네일아트', '#젤네일', '#소통', '#맞팔', '#선팔하면맞팔', '#좋아요반사', '#좋아요', '#좋반', '#첫줄반사', '#좋아요테러', '#팔로우', '#nail', '#ネイル', '#f4follow', '#likeforlikes', '#망원네일', '#역촌동네일', '#은평구네일', '#연신내네일', '#증산네일', '#응암동네일', '#구산동네일', '#새절역네일', '#녹번동네일', '#불광동네일', '#셀프네일', '#홍대네일', '#구파발네일', '#신사동네일']"
64,2020-10-28,27,네일디,"['#네일', '#네일아트', '#젤네일', '#소통', '#맞팔', '#선팔하면맞팔', '#좋아요반사', '#좋아요', '#좋반', '#첫줄반사', '#좋아요테러', '#팔로우', '#nail', '#ネイル', '#f4follow', '#likeforlikes', '#망원네일', '#역촌동네일', '#은평구네일', '#연신내네일', '#증산네일', '#응암동네일', '#구산동네일', '#새절역네일', '#녹번동네일', '#불광동네일', '#셀프네일', '#홍대네일', '#구파발네일', '#신사동네일']"
65,2020-10-27,51,네일디,"['#네일', '#네일아트', '#젤네일', '#소통', '#맞팔', '#선팔하면맞팔', '#좋아요반사', '#좋아요', '#좋반', '#첫줄반사', '#좋아요테러', '#팔로우', '#nail', '#ネイル', '#f4follow', '#likeforlikes', '#망원네일', '#역촌동네일', '#은평구네일', '#연신내네일', '#증산네일', '#응암동네일', '#구산동네일', '#새절역네일', '#녹번동네일', '#불광동네일', '#셀프네일', '#홍대네일', '#구파발네일', '#신사동네일']"
